HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
31JUPBOORNJIACEYV59AKY5SJHE8LB,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:15 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:15 PDT 2021,,,3IRIK4HM3B04QEZYFFOEMLF1TTZC6O,A10QRO2MWG7AZ7,Approved,Sat Apr 24 18:01:38 PDT 2021,Sat Apr 24 18:01:56 PDT 2021,Tue Apr 27 18:01:56 PDT 2021,Sat Apr 24 19:48:27 PDT 2021,,,18,100% (51/51),100% (51/51),100% (51/51),https://wym-mask-images.s3.amazonaws.com/maksssksksss18.png,"[{""height"":62,""label"":""Face"",""left"":134,""top"":86,""width"":58},{""height"":58,""label"":""Face"",""left"":299,""top"":159,""width"":55}]",267,400,,
31KPKEKW4ASOFENJ9O71DG35OPOB04,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:17 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:17 PDT 2021,,,3VW6495TLKGJC1A9HQ1V23RDVR7YYF,AQQLPMNOK4BU8,Approved,Sat Apr 24 17:46:22 PDT 2021,Sat Apr 24 17:47:41 PDT 2021,Tue Apr 27 17:47:41 PDT 2021,Sat Apr 24 19:48:32 PDT 2021,,,79,100% (48/48),100% (48/48),100% (48/48),https://wym-mask-images.s3.amazonaws.com/maksssksksss202.png,"[{""height"":29,""label"":""Face"",""left"":15,""top"":158,""width"":20},{""height"":27,""label"":""Face"",""left"":46,""top"":126,""width"":24},{""height"":33,""label"":""Face"",""left"":92,""top"":99,""width"":28},{""height"":38,""label"":""Face"",""left"":180,""top"":127,""width"":33},{""height"":34,""label"":""Face"",""left"":300,""top"":135,""width"":32},{""height"":27,""label"":""Face"",""left"":348,""top"":154,""width"":23}]",300,400,,
31KSVEGZ34743B5TYSMCKQHD7G5WR3,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:14 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:14 PDT 2021,,,3IJXV6UZ1YZOP0JIZDNY8J4S2LXIRU,A1ZQSTHC4A4XNG,Approved,Sat Apr 24 18:06:22 PDT 2021,Sat Apr 24 18:06:39 PDT 2021,Tue Apr 27 18:06:39 PDT 2021,Sat Apr 24 19:48:19 PDT 2021,,,17,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/maksssksksss317.png,"[{""height"":121,""label"":""Face"",""left"":67,""top"":53,""width"":97},{""height"":44,""label"":""Face"",""left"":283,""top"":25,""width"":43}]",240,400,,
31MBOZ6PAO6KMF4BCHPFMK1B98YLCT,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:09 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:09 PDT 2021,,,3VNL7UK1XGZHVOUK2UM851SIAE3FTE,A2NSRHX8GMEMV0,Approved,Sat Apr 24 18:15:41 PDT 2021,Sat Apr 24 18:15:47 PDT 2021,Tue Apr 27 18:15:47 PDT 2021,Sat Apr 24 19:48:13 PDT 2021,,,6,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss106.png,"[{""height"":340,""label"":""Face"",""left"":154,""top"":51,""width"":269}]",399,600,,
31MCUE39BK1GNNUR8XHYGPS97E03G8,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,3B837J3LDPCDJEME4PHCCLAFBJ3RSZ,A1LDS7OIWQ150C,Approved,Sat Apr 24 19:07:30 PDT 2021,Sat Apr 24 19:18:39 PDT 2021,Tue Apr 27 19:18:39 PDT 2021,Sat Apr 24 19:49:02 PDT 2021,,,669,100% (6/6),100% (6/6),100% (6/6),https://wym-mask-images.s3.amazonaws.com/maksssksksss545.png,"[{""height"":24,""label"":""Face"",""left"":328,""top"":33,""width"":22},{""height"":22,""label"":""Face"",""left"":366,""top"":70,""width"":18},{""height"":19,""label"":""Face"",""left"":249,""top"":44,""width"":19},{""height"":16,""label"":""Face"",""left"":278,""top"":71,""width"":14},{""height"":20,""label"":""Face"",""left"":29,""top"":47,""width"":17},{""height"":25,""label"":""Face"",""left"":37,""top"":63,""width"":22},{""height"":27,""label"":""Face"",""left"":179,""top"":40,""width"":26},{""height"":24,""label"":""Face"",""left"":68,""top"":67,""width"":22},{""height"":17,""label"":""Face"",""left"":1,""top"":46,""width"":17},{""height"":19,""label"":""Face"",""left"":137,""top"":57,""width"":18},{""height"":16,""label"":""Face"",""left"":235,""top"":51,""width"":14},{""height"":18,""label"":""Face"",""left"":282,""top"":33,""width"":19},{""height"":17,""label"":""Face"",""left"":89,""top"":54,""width"":14}]",267,400,,
31ODACBENUUBKT9K18NBIB4N5H7QSH,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:05 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:05 PDT 2021,,,33F859I567T1DYR9XYJN8SY9KMGBHI,AQQLPMNOK4BU8,Approved,Sat Apr 24 18:10:14 PDT 2021,Sat Apr 24 18:11:04 PDT 2021,Tue Apr 27 18:11:04 PDT 2021,Sat Apr 24 19:48:49 PDT 2021,,,50,100% (48/48),100% (48/48),100% (48/48),https://wym-mask-images.s3.amazonaws.com/maksssksksss477.png,"[{""height"":18,""label"":""Face"",""left"":36,""top"":15,""width"":16},{""height"":18,""label"":""Face"",""left"":62,""top"":49,""width"":19},{""height"":21,""label"":""Face"",""left"":57,""top"":90,""width"":21},{""height"":19,""label"":""Face"",""left"":45,""top"":138,""width"":20},{""height"":18,""label"":""Face"",""left"":181,""top"":32,""width"":17},{""height"":18,""label"":""Face"",""left"":162,""top"":73,""width"":20},{""height"":18,""label"":""Face"",""left"":179,""top"":99,""width"":19},{""height"":21,""label"":""Face"",""left"":168,""top"":144,""width"":21},{""height"":17,""label"":""Face"",""left"":288,""top"":9,""width"":18},{""height"":17,""label"":""Face"",""left"":319,""top"":36,""width"":20},{""height"":14,""label"":""Face"",""left"":315,""top"":71,""width"":17},{""height"":19,""label"":""Face"",""left"":273,""top"":105,""width"":18},{""height"":11,""label"":""Face"",""left"":308,""top"":162,""width"":20}]",267,400,,
31S7M7DAGG518W6MY3K5BU1FXUYTLK,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,323Q6SJS8JWRQF3P205JRIPUZK6FH2,A2NSRHX8GMEMV0,Approved,Sat Apr 24 17:57:05 PDT 2021,Sat Apr 24 17:57:19 PDT 2021,Tue Apr 27 17:57:19 PDT 2021,Sat Apr 24 19:48:13 PDT 2021,,,14,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss284.png,"[{""height"":19,""label"":""Face"",""left"":57,""top"":25,""width"":19},{""height"":18,""label"":""Face"",""left"":110,""top"":2,""width"":17},{""height"":23,""label"":""Face"",""left"":81,""top"":57,""width"":19},{""height"":24,""label"":""Face"",""left"":131,""top"":22,""width"":22},{""height"":13,""label"":""Face"",""left"":151,""top"":1,""width"":13},{""height"":15,""label"":""Face"",""left"":188,""top"":6,""width"":14},{""height"":70,""label"":""Face"",""left"":313,""top"":26,""width"":62}]",226,400,,
32204AGAABRVHV1QNI60KJTJQJIGHS,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:16 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:16 PDT 2021,,,3J88R45B2HE03ISYL7JA6YRSPGAXPE,A1BV7EFMID3RDO,Approved,Sat Apr 24 17:44:14 PDT 2021,Sat Apr 24 17:45:20 PDT 2021,Tue Apr 27 17:45:20 PDT 2021,Sat Apr 24 19:48:25 PDT 2021,,,66,100% (6/6),100% (6/6),100% (6/6),https://wym-mask-images.s3.amazonaws.com/maksssksksss350.png,"[{""height"":22,""label"":""Face"",""left"":112,""top"":64,""width"":21},{""height"":26,""label"":""Face"",""left"":271,""top"":32,""width"":27}]",267,400,,
329E6HTMSWHLP9QAYO2DEHK2EVH3KB,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:12 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:12 PDT 2021,,,34Q075JO1YTPP03LXTJDWOMJCTO10O,A176RI4BEE308Z,Approved,Sat Apr 24 18:19:19 PDT 2021,Sat Apr 24 18:20:20 PDT 2021,Tue Apr 27 18:20:20 PDT 2021,Sat Apr 24 19:48:16 PDT 2021,,,61,100% (27/27),100% (27/27),100% (27/27),https://wym-mask-images.s3.amazonaws.com/maksssksksss301.png,"[{""height"":29,""label"":""Face"",""left"":146,""top"":43,""width"":28},{""height"":25,""label"":""Face"",""left"":205,""top"":77,""width"":23},{""height"":49,""label"":""Face"",""left"":90,""top"":176,""width"":53},{""height"":29,""label"":""Face"",""left"":191,""top"":196,""width"":49},{""height"":24,""label"":""Face"",""left"":325,""top"":34,""width"":23},{""height"":23,""label"":""Face"",""left"":246,""top"":24,""width"":26},{""height"":29,""label"":""Face"",""left"":279,""top"":22,""width"":24},{""height"":29,""label"":""Face"",""left"":193,""top"":43,""width"":26},{""height"":17,""label"":""Face"",""left"":207,""top"":3,""width"":10},{""height"":19,""label"":""Face"",""left"":155,""top"":11,""width"":18},{""height"":14,""label"":""Face"",""left"":103,""top"":1,""width"":12},{""height"":17,""label"":""Face"",""left"":55,""top"":12,""width"":18},{""height"":15,""label"":""Face"",""left"":11,""top"":21,""width"":20},{""height"":14,""label"":""Face"",""left"":77,""top"":6,""width"":12},{""height"":18,""label"":""Face"",""left"":308,""top"":1,""width"":16},{""height"":18,""label"":""Face"",""left"":85,""top"":19,""width"":15}]",225,400,,
32CAVSKPCE43I2H75YSWWBE3I20U16,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:16 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:16 PDT 2021,,,3PJ71Z61R5I7LURYXP26PZNCFXG916,A2NSRHX8GMEMV0,Approved,Sat Apr 24 18:00:59 PDT 2021,Sat Apr 24 18:01:10 PDT 2021,Tue Apr 27 18:01:10 PDT 2021,Sat Apr 24 19:48:25 PDT 2021,,,11,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss346.png,"[{""height"":90,""label"":""Face"",""left"":54,""top"":18,""width"":87},{""height"":132,""label"":""Face"",""left"":272,""top"":26,""width"":114},{""height"":71,""label"":""Face"",""left"":100,""top"":254,""width"":49},{""height"":103,""label"":""Face"",""left"":246,""top"":251,""width"":103}]",374,400,,
32CAVSKPCE43I2H75YSWWBE3I211UE,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:20 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:20 PDT 2021,,,3R5F3LQFV307NDGC7PUGEJ2DNBFOZO,A10QRO2MWG7AZ7,Approved,Sat Apr 24 18:02:27 PDT 2021,Sat Apr 24 18:02:48 PDT 2021,Tue Apr 27 18:02:48 PDT 2021,Sat Apr 24 19:48:38 PDT 2021,,,21,100% (51/51),100% (51/51),100% (51/51),https://wym-mask-images.s3.amazonaws.com/maksssksksss24.png,"[{""height"":40,""label"":""Face"",""left"":105,""top"":76,""width"":56}]",400,267,,
32CXT5U14GILT21S4J1BBL1BW878U5,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:18 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:18 PDT 2021,,,33UKMF931A0RETCLXERXM57J1N9TTY,A2NSRHX8GMEMV0,Approved,Sat Apr 24 17:55:21 PDT 2021,Sat Apr 24 17:55:33 PDT 2021,Tue Apr 27 17:55:33 PDT 2021,Sat Apr 24 19:48:34 PDT 2021,,,12,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss214.png,"[{""height"":49,""label"":""Face"",""left"":14,""top"":61,""width"":47},{""height"":25,""label"":""Face"",""left"":151,""top"":96,""width"":25},{""height"":39,""label"":""Face"",""left"":166,""top"":110,""width"":33},{""height"":26,""label"":""Face"",""left"":241,""top"":109,""width"":25},{""height"":54,""label"":""Face"",""left"":286,""top"":58,""width"":45},{""height"":12,""label"":""Face"",""left"":277,""top"":75,""width"":11},{""height"":9,""label"":""Face"",""left"":244,""top"":82,""width"":10}]",257,400,,
32K26U12DN3XNCMJQHMWTZHVL6DDV5,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:17 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:17 PDT 2021,,,30BUDKLTXEBN48JY6NK4K314IA35EW,A32BUVD6WINH9U,Approved,Sat Apr 24 18:17:01 PDT 2021,Sat Apr 24 18:17:15 PDT 2021,Tue Apr 27 18:17:15 PDT 2021,Sat Apr 24 19:48:31 PDT 2021,,,14,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss201.png,"[{""height"":45,""label"":""Face"",""left"":33,""top"":82,""width"":43},{""height"":34,""label"":""Face"",""left"":59,""top"":64,""width"":29},{""height"":21,""label"":""Face"",""left"":36,""top"":40,""width"":19},{""height"":62,""label"":""Face"",""left"":101,""top"":70,""width"":61},{""height"":20,""label"":""Face"",""left"":69,""top"":29,""width"":20},{""height"":36,""label"":""Face"",""left"":223,""top"":91,""width"":42},{""height"":24,""label"":""Face"",""left"":240,""top"":28,""width"":28},{""height"":34,""label"":""Face"",""left"":286,""top"":56,""width"":32},{""height"":29,""label"":""Face"",""left"":370,""top"":36,""width"":28},{""height"":25,""label"":""Face"",""left"":1,""top"":45,""width"":15}]",226,400,,
32LAQ1JNT944RMTG7HC62HXYALRTUE,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:14 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:14 PDT 2021,,,34X6J5FLPUEK8AOO4GJYFU9NJEIJQ4,A3E3R2Y577HGEN,Approved,Sat Apr 24 17:48:12 PDT 2021,Sat Apr 24 17:54:10 PDT 2021,Tue Apr 27 17:54:10 PDT 2021,Sat Apr 24 19:48:20 PDT 2021,,,358,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss32.png,"[{""height"":24,""label"":""Face"",""left"":177,""top"":46,""width"":23},{""height"":28,""label"":""Face"",""left"":305,""top"":32,""width"":33}]",225,400,,
32PT7WK7DMUDB3K067GQA4PCUMK3DY,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:09 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:09 PDT 2021,,,3TESA3PJ32QJO3WHFKP9EDHZD7JMMR,A21Y3W97ZMFSU1,Approved,Sat Apr 24 18:14:18 PDT 2021,Sat Apr 24 18:14:34 PDT 2021,Tue Apr 27 18:14:34 PDT 2021,Sat Apr 24 19:49:00 PDT 2021,,,16,100% (12/12),100% (12/12),100% (12/12),https://wym-mask-images.s3.amazonaws.com/maksssksksss533.png,"[{""height"":144,""label"":""Face"",""left"":101,""top"":203,""width"":104}]",400,301,,
32TMVRKDGNDMC47DPDATYH3HXVJ48E,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,3OF2M9AATH4OXMVX9X2N72L4361KZW,A12HQ561AI1UVY,Approved,Sat Apr 24 17:35:25 PDT 2021,Sat Apr 24 17:36:01 PDT 2021,Tue Apr 27 17:36:01 PDT 2021,Sat Apr 24 19:48:38 PDT 2021,,,36,100% (5/5),100% (5/5),100% (5/5),https://wym-mask-images.s3.amazonaws.com/maksssksksss236.png,"[{""height"":135,""label"":""Face"",""left"":163,""top"":164,""width"":106}]",400,301,,
32TMVRKDGNDMC47DPDATYH3HXVJ84I,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,3XIQGXAUMDOBXCOYPLPT6C07PM6X79,A2FWRZLIE1I60V,Approved,Sat Apr 24 17:57:29 PDT 2021,Sat Apr 24 17:57:51 PDT 2021,Tue Apr 27 17:57:51 PDT 2021,Sat Apr 24 19:49:01 PDT 2021,,,22,100% (38/38),100% (38/38),100% (38/38),https://wym-mask-images.s3.amazonaws.com/maksssksksss541.png,"[{""height"":141,""label"":""Face"",""left"":104,""top"":144,""width"":109}]",400,301,,
32TZXEA1OLZ414NSQS1EJ7G9JPD14R,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,3IRIK4HM3B04QEZYFFOEMLF1TT0C6P,A1X0YBE4839FEE,Approved,Sat Apr 24 18:12:12 PDT 2021,Sat Apr 24 18:12:24 PDT 2021,Tue Apr 27 18:12:24 PDT 2021,Sat Apr 24 19:48:15 PDT 2021,,,12,100% (28/28),100% (28/28),100% (28/28),https://wym-mask-images.s3.amazonaws.com/maksssksksss117.png,"[{""height"":122,""label"":""Face"",""left"":131,""top"":224,""width"":96}]",400,301,,
32TZXEA1OLZ414NSQS1EJ7G9JPD41U,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:17 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:17 PDT 2021,,,3LYA37P8IR3SFOSH3JMKLKE1C3LKBW,A32BUVD6WINH9U,Approved,Sat Apr 24 18:24:59 PDT 2021,Sat Apr 24 18:25:27 PDT 2021,Tue Apr 27 18:25:27 PDT 2021,Sat Apr 24 19:48:33 PDT 2021,,,28,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss209.png,"[{""height"":28,""label"":""Face"",""left"":37,""top"":50,""width"":26},{""height"":22,""label"":""Face"",""left"":63,""top"":79,""width"":25},{""height"":29,""label"":""Face"",""left"":64,""top"":112,""width"":27},{""height"":28,""label"":""Face"",""left"":88,""top"":44,""width"":24},{""height"":34,""label"":""Face"",""left"":120,""top"":99,""width"":30},{""height"":41,""label"":""Face"",""left"":161,""top"":102,""width"":36},{""height"":28,""label"":""Face"",""left"":206,""top"":51,""width"":22},{""height"":33,""label"":""Face"",""left"":227,""top"":124,""width"":33},{""height"":28,""label"":""Face"",""left"":236,""top"":91,""width"":26},{""height"":39,""label"":""Face"",""left"":338,""top"":116,""width"":32},{""height"":25,""label"":""Face"",""left"":374,""top"":63,""width"":22},{""height"":22,""label"":""Face"",""left"":267,""top"":22,""width"":22},{""height"":17,""label"":""Face"",""left"":344,""top"":35,""width"":17},{""height"":20,""label"":""Face"",""left"":183,""top"":49,""width"":22}]",210,400,,
32W3UF2EZO0OO7XQ6PQY03Z0NM44CK,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:21 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:21 PDT 2021,,,3LOZAJ85YET4BBRSJ98YALJZE6J2XX,A8WLUSYBOT7MS,Approved,Sat Apr 24 17:44:28 PDT 2021,Sat Apr 24 17:44:40 PDT 2021,Tue Apr 27 17:44:40 PDT 2021,Sat Apr 24 19:48:36 PDT 2021,,,12,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss404.png,"[{""height"":105,""label"":""Face"",""left"":112,""top"":214,""width"":71}]",400,301,,
32ZCLEW0BZZXLEPFE1Z8Q5NQ429JP4,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:25 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:25 PDT 2021,,,3YWRV122CTFNGMZMUL6C05XY6OV8UF,A2NSRHX8GMEMV0,Approved,Sat Apr 24 17:53:15 PDT 2021,Sat Apr 24 17:53:32 PDT 2021,Tue Apr 27 17:53:32 PDT 2021,Sat Apr 24 19:48:43 PDT 2021,,,17,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss445.png,"[{""height"":33,""label"":""Face"",""left"":17,""top"":104,""width"":38},{""height"":33,""label"":""Face"",""left"":52,""top"":78,""width"":34},{""height"":37,""label"":""Face"",""left"":72,""top"":56,""width"":29},{""height"":35,""label"":""Face"",""left"":142,""top"":73,""width"":35},{""height"":34,""label"":""Face"",""left"":180,""top"":56,""width"":30},{""height"":28,""label"":""Face"",""left"":240,""top"":68,""width"":24},{""height"":35,""label"":""Face"",""left"":267,""top"":62,""width"":31},{""height"":27,""label"":""Face"",""left"":332,""top"":34,""width"":18},{""height"":23,""label"":""Face"",""left"":377,""top"":39,""width"":19},{""height"":29,""label"":""Face"",""left"":199,""top"":237,""width"":31}]",267,400,,
335VBRURDJF4IBNGJBSK7ZAJUQVE9J,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:22 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:22 PDT 2021,,,3IAEQB9FMF0CPLKI6TWT4LWW2V2WD7,A971OT068WA90,Approved,Sat Apr 24 17:52:58 PDT 2021,Sat Apr 24 17:53:05 PDT 2021,Tue Apr 27 17:53:05 PDT 2021,Sat Apr 24 19:48:46 PDT 2021,,,7,100% (20/20),100% (20/20),100% (20/20),https://wym-mask-images.s3.amazonaws.com/maksssksksss275.png,"[{""height"":93,""label"":""Face"",""left"":56,""top"":241,""width"":89}]",400,335,,
336OE47KI2ZWWIMA7CRMLN6GSMIVWV,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:05 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:05 PDT 2021,,,3TGOYF991Y2LEJ6ZXO7HWXFN3FNUUH,A1LDS7OIWQ150C,Approved,Sat Apr 24 18:57:59 PDT 2021,Sat Apr 24 19:02:37 PDT 2021,Tue Apr 27 19:02:37 PDT 2021,Sat Apr 24 19:48:49 PDT 2021,,,278,100% (6/6),100% (6/6),100% (6/6),https://wym-mask-images.s3.amazonaws.com/maksssksksss472.png,"[{""height"":49,""label"":""Face"",""left"":220,""top"":68,""width"":36}]",300,400,,
336OE47KI2ZWWIMA7CRMLN6GSMIWVW,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:15 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:15 PDT 2021,,,3N4BPTXIO987BN1N3A3FQA6P1ONUKI,A1DDFU2CUOQ1ZR,Approved,Sat Apr 24 17:42:42 PDT 2021,Sat Apr 24 17:43:01 PDT 2021,Tue Apr 27 17:43:01 PDT 2021,Sat Apr 24 19:48:22 PDT 2021,,,19,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss330.png,"[{""height"":28,""label"":""Face"",""left"":24,""top"":79,""width"":32},{""height"":35,""label"":""Face"",""left"":92,""top"":44,""width"":33},{""height"":35,""label"":""Face"",""left"":166,""top"":65,""width"":37},{""height"":59,""label"":""Face"",""left"":284,""top"":39,""width"":59}]",300,400,,
337F8MIIMZS4UF2AU9XE52XZEX740R,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:17 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:17 PDT 2021,,,3DY4FPOOA24TB63IYKMHN8UMANSVR3,A3E3R2Y577HGEN,Approved,Sat Apr 24 17:59:07 PDT 2021,Sat Apr 24 18:06:13 PDT 2021,Tue Apr 27 18:06:13 PDT 2021,Sat Apr 24 19:48:28 PDT 2021,,,426,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss364.png,"[{""height"":39,""label"":""Face"",""left"":83,""top"":56,""width"":34},{""height"":36,""label"":""Face"",""left"":179,""top"":51,""width"":33},{""height"":39,""label"":""Face"",""left"":263,""top"":62,""width"":32}]",267,400,,
